paper,cross,paper_ID,exp_ID,obs_ID,region,duration_first,duration_last,C_type,C_rate,C_calc,C_app,C_total,C_year,plant,plant_category,plant_anper,plant_gfs,seeding_exotic,seeding_native,plot,n_trt,n_cntrl,biomass_mean_trt,biomass_SE_trt,biomass_SD_trt,biomass_mean_cntrl,biomass_SE_cntrl,biomass_SD_cntrl,cover_mean_trt,cover_SE_trt,cover_SD_trt,cover_mean_cntrl,cover_SE_cntrl,cover_SD_cntrl,density_mean_trt,density_SE_trt,density_SD_trt,density_mean_cntrl,density_SE_cntrl,density_SD_cntrl
Paschke_2000,late,35,49,1448,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Stipa comata,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0.75,,0.911957601,,,,,,,,,,,,
Paschke_2000,late,35,49,1449,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Stipa viridula,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1450,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Talinum calycinum,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1451,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Thelesperma megapotamicum,native perennial forb,perennial,forb,0,0,100,4,4,3.3325,,4.241205607,0.15,,0.280356915,,,,,,,,,,,,
Paschke_2000,late,35,49,1452,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Townsendia excarpa,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1453,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Tradescantia occidentalis,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1454,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Verbesina encelioides,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1455,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Vulpia octoflora,native annual graminoid,annual,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1456,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Xanthium strumarium,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1457,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Yucca glauca,native perennial forb shrub subshrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,late,35,49,1458,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Zigadenus venenosus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1459,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Abronia fragrans,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1460,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Agropyron smithii,native perennial graminoid,perennial,graminoid,0,0,100,4,4,1.185,,1.597612802,1.145,,1.995152459,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1461,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Agropyron sp,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1462,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Allium textile,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1463,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Amaranthus albus,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1464,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Amaranthus retroflexus,exotic annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1465,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ambrosia acanthicarpa,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1466,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ambrosia coronopifolia,native annual perennial forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1467,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ambrosia tomentosa,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1468,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Antennaria parvifolia,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1469,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Arenaria hookeri,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1470,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Aristida purpurea,native annual perennial graminoid,perennial,graminoid,0,0,100,4,4,4.44,,2.460257439,4.1925,,1.001211766,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1471,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Artemisia dracunculus,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1472,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Artemisia frigida,native perennial subshrub,perennial,subshrub,0,0,100,4,4,0,,0,0.3825,,0.461762926,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1473,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Artemisia tridentata,native perennial shrub tree,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1474,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus adsurgens,exotic perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1475,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus bisculatus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1476,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus drummondii,native perennial forb,perennial,forb,0,0,100,4,4,0.07,,0.14,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1477,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Aster ericoides,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1478,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus gracilis,native perennial forb,perennial,forb,0,0,100,4,4,0.3075,,0.259149249,0.255,,0.348950808,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1479,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus lotiflorus,native perennial forb,perennial,forb,0,0,100,4,4,0.5775,,0.441163235,0.1025,,0.172506039,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1480,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Astragalus mollissimus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1481,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Atriplex canescens,native perennial shrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1482,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Bahia oppositifolia,native perennial forb subshrub,perennial,shrub,0,0,100,4,4,0.1525,,0.305,0.86,,1.125966252,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1483,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Bouteloua curtipendula,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1484,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Bouteloua gracilis,native perennial graminoid,perennial,graminoid,0,0,100,4,4,23.17,,5.757904711,34.16,,5.877998526,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1485,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Brickellia eupatorioides,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1486,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Bromus inermis,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1487,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Buchloe dactyloides,native perennial graminoid,perennial,graminoid,0,0,100,4,4,7.85,,2.672489476,9.6575,,1.878818334,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1488,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Carex brevior,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1489,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Carex filifolia,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1490,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Carex sp,native perennial graminoid,perennial,graminoid,0,0,100,4,4,1.5125,,0.354530206,7.7925,,1.289867564,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1491,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ceratoides (Eurotia) lanata,native perennial shrub subshrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1492,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Chenopodium leptophyllum,native annual forb,annual,forb,0,0,100,4,4,0,,0,0.0025,,0.005,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1493,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Chrysothamnus nauseosus,native perennial shrub,perennial,shrub,0,0,100,4,4,0,,0,0.665,,1.33,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1494,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cirsium canescens,native biennial forb,biennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1495,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cirsium ochrocentrum,native biennial perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1496,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cleome serrulata,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1497,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Conyza canadensis,native annual biennial forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1498,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cryptantha cinerea,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1499,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cryptantha minima,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1500,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Cymopterus montanus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1501,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Descurainia pinnata,native annual biennial forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1502,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ellisia nyctelea,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1503,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Eriogonum effusum,native perennial shrub subshrub,perennial,shrub,0,0,100,4,4,0.08,,0.16,0.705,,0.597634225,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1504,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Erigeron pumilus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1505,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Euphorbia dentata,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1506,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Chamaesyce glyptosperma,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1507,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Evolvulus nuttallianus,native perennial shrub subshrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1508,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Gaura coccinea,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0.09,,0.07788881,0.135,,0.082663978,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1509,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Grindelia squarrosa,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1510,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Gutierrezia sarothrae,native perennial forb shrub subshrub,perennial,shrub,0,0,100,4,4,4.245,,4.700514156,8.8625,,2.522728351,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1511,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Oonopsis engelmannii,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1512,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Helianthus annuus,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1513,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Heliotropium convolvulaceum,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1514,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Helianthus petiolaris,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1515,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Heterotheca villosa,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0.05,,0.1,0.095,,0.127671453,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1516,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ipomopsis laxiflorus,native biennial forb,biennial,forb,0,0,100,4,4,0,,0,0.015,,0.03,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1517,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Iva axillaris,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1518,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Koeleria pyramidata,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1519,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Lappula occidentalis,native annual biennial forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1520,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Lepidium densiflorum,native annual biennial forb,annual,forb,0,0,100,4,4,0,,0,0.005,,0.005773503,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1521,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Leucocrinum montanum,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0.0325,,0.065,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1522,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Liatris punctata,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1523,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Linum rigidum,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1524,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Lithospermum incisum,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1525,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Lupinus pusillus,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1526,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Lygodesmia juncea,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1527,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Machaeranthera canescens,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1528,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Machaeranthera pinnatifida,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0.06,,0.12,0.0025,,0.005,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1529,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Machaeranthera tanacetifolia,native annual biennial forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1530,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Mammillaria missouriensis,native perennial shrub,perennial,shrub,0,0,100,4,4,0,,0,0.2325,,0.465,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1531,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Mammillaria vivipara,native perennial shrub,perennial,shrub,0,0,100,4,4,0.735,,1.149768093,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1532,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Mentzelia multiflora,native biennial perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1533,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Mirabilis linearis,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0.155,,0.12396236,0.0925,,0.103077641,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1534,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Muhlenbergia torreyi,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1535,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Musineon divaricatum,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1536,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Oenothera albicaulis,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1537,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Opuntia polyacantha,native perennial shrub,perennial,shrub,0,0,100,4,4,46.2925,,14.51366798,56.5975,,26.66764628,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1538,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Oryzopsis hymenoides,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1539,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Oxytropis sericea,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1540,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Panicum anceps,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1541,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Panicum capillare,native annual graminoid,annual,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1542,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Panicum virgatum,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1543,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Penstemon albidus,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1544,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Penstemon angustifolius,native perennial forb subshrub,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1545,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Penstemon sp,native perennial forb,perennial,forb,0,0,100,4,4,0.125,,0.099498744,0.1225,,0.059651767,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1546,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Physalis longifolia,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1547,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Plantago patagonica,native annual forb,annual,forb,0,0,100,4,4,0.03,,0.040824829,0.115,,0.19706175,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1548,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Portulaca oleracea,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1549,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Psoralidium tenuiflorum,native perennial forb,perennial,forb,0,0,100,4,4,1.83,,1.220191242,1.19,,0.789599054,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1550,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Quincula lobata,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1551,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Ratibida columnifera,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1552,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Rhus aromatica,native perennial shrub,perennial,shrub,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1553,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Rorippa sinuata,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1554,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Salvia reflexa,native annual forb,annual,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1555,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Schedonnardus paniculatus,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1556,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Scorzonera laciniata,exotic perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1557,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Scutellaria brittonii,native perennial forb,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1558,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Senecio spartioides,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1559,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Senecio tridenticulatus,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1560,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Sisymbrium linearifolium,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1561,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Elymus elymoides,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0.5725,,0.302365673,1.27,,0.479374593,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1562,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Sophora nuttalliana,native perennial forb,perennial,forb,0,0,100,4,4,0.4275,,0.777061774,0.125,,0.25,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1563,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,0,100,4,4,1.3575,,0.356966385,0.5775,,0.218231528,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1564,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Sporobolus cryptandrus,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0.01,,0.02,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1565,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Stephanomeria pauciflora,native perennial forb subshrub,perennial,forb,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1566,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Stipa comata,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
Paschke_2000,uncult,35,50,1567,"Great Plains, USA",39,0.75,sucrose,160,no,32,1280,relevant,Stipa viridula,native perennial graminoid,perennial,graminoid,0,0,100,4,4,0,,0,0,,0,,,,,,,,,,,,
